id| productID| name| brand | company|Link|PETA (Cruelty Free)|Fair Trade (Worker Rights)|HRC (Gender Equality)| avgscore
60|5|L'Oreal Paris Skincare Men Expert Hydra Energetic Facial Cleanser with Charcoal for Daily Face Washing 5 fl. oz.|L'Oreal|L'Oreal|https://smile.amazon.com/LOreal-Paris-Skincare-Energetic-Cleanser/dp/B01648QH8U/ref=sxin_11?ascsubtag=amzn1.osa.db779175-06b0-4c9b-bbd5-af8f87c174a1.ATVPDKIKX0DER.en_US&creativeASIN=B01648QH8U&cv_ct_cx=face+wash&cv_ct_id=amzn1.osa.db779175-06b0-4c9b-bbd5-af8f87c174a1.ATVPDKIKX0DER.en_US&cv_ct_pg=search&cv_ct_wn=osp-single-source&dchild=1&keywords=face+wash&linkCode=oas&pd_rd_i=B01648QH8U&pd_rd_r=4b52e63f-5297-4ef6-8670-9a59159f85d4&pd_rd_w=33cZN&pd_rd_wg=D8Sgl&pf_rd_p=2cbead2a-6372-4074-8542-2ce826abf986&pf_rd_r=Q21MGSTTQEDHBRXTWT8V&qid=1588559635&sr=1-3-72d6bf18-a4db-4490-a794-9cd9552ac58d&tag=gearpublish-20|0|0|100|0
61|6|Water Balls Bounce On Water - Pool Ball & Beach Toys for Kids & Adults.|Armour Shell|Desert Oasis international Marketing|https://smile.amazon.com/Fun-Beach-Toys-Kids-Enjoyment/dp/B017HUQDU6/ref=sr_1_1_sspa?dchild=1&keywords=pool+toys&qid=1588560190&s=beauty&sr=1-1-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyV1lBVkU1WjVQTThVJmVuY3J5cHRlZElkPUEwODQ0NjUyMkJFNFNKNTEwQ1gwQiZlbmNyeXB0ZWRBZElkPUEwNDUzMDkxMk5TVVdVUlpEUlNNRCZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=|0|0|10|0
62|6|SHUDAGE 63/68Inch Inflatable Splash Sprinkler Pad for Kids Toddlers Dogs, Baby Pool|SHUDAGE|SHUDAGE|https://smile.amazon.com/SHUDAGE-Inflatable-Sprinkler-Toddlers-Swimming/dp/B086MYPXQ9/ref=sr_1_2?dchild=1&keywords=pool+toys&qid=1588560442&s=beauty&sr=1-2|0|0|20|0
63|6|Childrens Inflatable Unicorn Princess Carriage Pool Toys|TongNS2|TongNS2|https://smile.amazon.com/Childrens-Inflatable-Princess-Carriage-Swimming/dp/B07S3HBK6J/ref=sr_1_3?dchild=1&keywords=pool+toys&qid=1588560442&s=beauty&sr=1-3|0|0|30|0
64|6|Kingwo Baby Born Swimming Doll Toy Play Body Baby Doll Toy for Bathtub/Shower/Swimming Pool Time Gift|Kingwo|Shenzhen EClinking Electronic Technology Co.|https://smile.amazon.com/Kingwo-Baby-Swimming-Bathtub-Shower/dp/B084C4KFZJ/ref=sr_1_4?dchild=1&keywords=pool+toys&qid=1588560442&s=beauty&sr=1-4|0|0|40|0
65|6|VOVOVO Fashion Water bar - Pool Set Made up of 4 Floating Seats with mesh Bottom and a Table with Drinks Holders|VOVOVO|VOVOVO|https://smile.amazon.com/VOVOVO-Fashion-Water-bar-Floating/dp/B07V7DWQZJ/ref=sr_1_5?dchild=1&keywords=pool+toys&qid=1588560442&s=beauty&sr=1-5|0|0|50|0
66|6|YYBFG Giant Inflatable Peacock Pool Float|YYBFG|YYBFG|https://smile.amazon.com/YYBFG-Inflatable-Peacock-Floaties-200x130x170cm/dp/B07TYX59JW/ref=sr_1_8?dchild=1&keywords=pool+toys&qid=1588560442&s=beauty&sr=1-8|0|0|60|0
67|6|DUCKY CITY 3 Pool Rubber Duck [Floats Upright] - Imaginative Baby Toddler Safe Bathtub Bathing Toy|DUCKY CITY|Ducky City LLC|https://smile.amazon.com/DUCKY-CITY-Rubber-Floats-Upright/dp/B0813Y5T4L/ref=sr_1_17?dchild=1&keywords=pool+toys&qid=1588560442&s=beauty&sr=1-17|0|0|70|0
68|6|SYZ Inflatable Beach Ball|SYZ|Zhang Liang|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg1_1?ie=UTF8&adId=A01349521EGOKKJ76BCLQ&url=%2FInflatable-SYZ-Rainbow-Clorlor-Summer%2Fdp%2FB01GO92B7U%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dpool%2Btoys%26qid%3D1588560442%26s%3Dbeauty%26sr%3D1-18-spons%26psc%3D1&qualifier=1588560442&id=4236303582557886&widgetName=sp_mtf|0|0|80|0
69|6|Sun Bum Beach Football|Sun Bum|SC Johnson|https://smile.amazon.com/Sun-Bum-40-30020-Beach-Football/dp/B0083VGT1W/ref=sr_1_24?dchild=1&keywords=pool+toys&qid=1588560442&s=beauty&sr=1-24|0|0|90|0
70|6|DKZK Round Lemon Floating Row Floating Island Mount Swimming Circle Oversized Orange Inflatable Floating Bed Summer Water Party Toy Air Cushion Lounge Chair|DKZK|DKZK|https://smile.amazon.com/DKZK-Floating-Swimming-Oversized-Inflatable/dp/B085XTK52B/ref=sr_1_28?dchild=1&keywords=pool+toys&qid=1588560442&s=beauty&sr=1-28|0|0|100|0
71|7|COWIN E7 Active Noise Cancelling Headphones Bluetooth Headphones with Microphone Deep Bass Wireless Headphones Over Ear|Cowin|Cowin Electronics Co. Limited|https://smile.amazon.com/Cancelling-Headphones-Bluetooth-Microphone-Comfortable/dp/B019U00D7K/ref=sr_1_1_sspa?dchild=1&keywords=Headphones&qid=1588561166&s=beauty&sr=1-1-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExSUtGMzE2TVNLNUFZJmVuY3J5cHRlZElkPUEwODI3OTM1MTRPTUZVVUM0UTRZVCZlbmNyeXB0ZWRBZElkPUEwMDc4MjMxNk4zUlc5NTYzUlFFJndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==|0|0|10|0
72|7|Bluetooth Headphones-Tuinyo Over Ear Stereo Wireless Headset 35H Playtime with Deep Bass|TUINYO|Changsha Bailaidun E-Commerce Co.|https://smile.amazon.com/Bluetooth-Headphones-Wireless-Playtime-Memory-Protein/dp/B07ZR9SKHN/ref=sr_1_2_sspa?dchild=1&keywords=Headphones&qid=1588561195&s=beauty&sr=1-2-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFQWE1OVENYNFpMMDYmZW5jcnlwdGVkSWQ9QVBZTUZFTTBOQjBJQyZlbmNyeXB0ZWRBZElkPUEwMzQ5MTYzMTBKTFFMOEQ4Q1RCTCZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=|0|0|20|0
73|7|Ikevan 3.5mm Gaming Headset Voice Control Wired HI-FI Sound Quality Headphone For Compatible With PS4 Game Consoles Phones Game Controller (A)|Ikevan|Shenzhen Aikefan Electronic Co.|https://smile.amazon.com/Headset-Headphone-Compatible-Consoles-Controller/dp/B0869K3YF9/ref=sr_1_5?dchild=1&keywords=Headphones&qid=1588561195&s=beauty&sr=1-5|0|0|30|0
74|7|Planet Audio PHP32 Infrared Wireless Headphones - For Use With Planet Audio Monitors With Infrared Audio Transmission|BOSS Audio Systems|Roland Corporation|https://smile.amazon.com/Audio-PHP32-Infrared-Wireless-Headphones/dp/B0072LEO16/ref=sr_1_6?dchild=1&keywords=Headphones&qid=1588561195&s=beauty&sr=1-6|0|0|40|0
75|7|Maxell Solid 2 Earphones With Built-In Microphone|Maxell|Hitachi|https://smile.amazon.com/Maxell-Solid-Earphones-Built-Microphone/dp/B077CXKC62/ref=sr_1_8?dchild=1&keywords=Headphones&qid=1588561195&s=beauty&sr=1-8|0|0|50|0
76|7|Symphonized NRG 3.0 Wood Earbuds Wired|Symphonized|DigiOrange Inc.|https://smile.amazon.com/dp/B01D3QZB2Y?pd_rd_i=B01D3QZB2Y&pd_rd_w=SMiWZ&pf_rd_p=a5a2473c-04e3-4528-a4d4-06f356b68123&pd_rd_wg=c9yEu&pf_rd_r=SAJTNCG3GVCRNA9YNCQW&pd_rd_r=7c2db7b0-2414-4fd0-9fa1-e370adf5a6f8|0|0|60|0
77|7|Skullcandy jib inear noiseisolating earbuds lightweight stereo sound|Skullcandy|Skullcandy, Inc.|https://smile.amazon.com/Skullcandy-noiseisolating-earbuds-lightweight-stereo/dp/B01D50I8CI/ref=sr_1_9?dchild=1&keywords=Headphones&qid=1588561195&s=beauty&sr=1-9|0|0|70|0
78|7|Bluetooth Earbuds-KingTo Mini Wireless Stereo Headphones Invisible Car Bluetooth Earpieces Earphones Headset with Mic & Magnetic Charge Box for IPhones Android Phones (Black)|KingTo|Guangzhou City Tianqi Leather Co.|https://smile.amazon.com/Bluetooth-KingTo-Headphones-Invisible-Earpieces/dp/B0855P4XL6/ref=sr_1_11?dchild=1&keywords=Headphones&qid=1588561195&s=beauty&sr=1-11|0|0|80|0
79|7|AutumnFall Clearance!!3.5mm Super Bass Stereo In-Ear Earphone Headphone Headset For iPhone For Android(White)|AutumnFall|Shenzhen Xiaoshuai Intelligent Technology Co.|https://smile.amazon.com/AutumnFall-Earphone-Headphone-Headset-Android/dp/B01N0TBMFU/ref=sr_1_12?dchild=1&keywords=Headphones&qid=1588561195&s=beauty&sr=1-12|0|0|90|0
80|7|KIRA True Wireless Headphones Bluetooth V4.1 Earbuds|KIRA|Tlingit haida Tribal Business Corporation|https://smile.amazon.com/KIRA-Headphones-Waterproof-Intelligent-Independent/dp/B087P6K51S/ref=sr_1_13?dchild=1&keywords=Headphones&qid=1588561195&s=beauty&sr=1-13|0|0|100|0
81|8|Purina Pro Plan SAVOR Shredded Blend With Probiotics Adult Dry Dog Food|Purina|Nestle Purina PetCare|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_1?ie=UTF8&adId=A02115851YB6ZF08EL0ZY&url=%2FPurina-Pro-Plan-Shredded-Chicken%2Fdp%2FB07116Y581%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Ddog%2Bfood%26qid%3D1588561534%26s%3Dbeauty%26sr%3D1-1-spons%26psc%3D1&qualifier=1588561534&id=1218104487210329&widgetName=sp_atf|0|0|10|0
82|8|Purina Pro Plan Sensitive Skin and Sensitive Stomach Dry Dog Food|Purina|Nestle Purina PetCare|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_2?ie=UTF8&adId=A09877761LGY4JVP7K610&url=%2FPurina-Pro-Plan-Sensitive-Stomach%2Fdp%2FB01EY9KQ2Y%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Ddog%2Bfood%26qid%3D1588561534%26s%3Dbeauty%26sr%3D1-2-spons%26psc%3D1&qualifier=1588561534&id=1218104487210329&widgetName=sp_atf|0|0|20|0
83|8|Merrick Grain Free Dry Dog Food - Variety Flavors|Merrick|Nestle Purina PetCare|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_3?ie=UTF8&adId=A03087473GAD7LMF0SH02&url=%2FMerrick-Grain-Texas-Potato-Recipe%2Fdp%2FB07WF9TGMM%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Ddog%2Bfood%26qid%3D1588561534%26s%3Dbeauty%26sr%3D1-3-spons%26psc%3D1&qualifier=1588561534&id=1218104487210329&widgetName=sp_atf|0|0|30|0
84|8|NUTRO WHOLESOME ESSENTIALS Small Bites Adult Lamb & Rice Dry Dog Food|NUTRO|Mars, Incorporated|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_4?ie=UTF8&adId=A06172911ZZ9LU0TMR8ZU&url=%2FNutro-Wholesome-Essentials-Pasture-Fed-Recipe%2Fdp%2FB00TQRLC14%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Ddog%2Bfood%26qid%3D1588561534%26s%3Dbeauty%26sr%3D1-4-spons%26psc%3D1&qualifier=1588561534&id=1218104487210329&widgetName=sp_atf|0|0|40|0
85|8|DOGSWELL Vitality Dry Dog Food with Vitamins & Essential Fatty Acids, Chicken & Oats Recipe|DOGSWELL|Whitebridge Pet Brands|https://smile.amazon.com/Dogswell-Happy-Hips-Chicken-11-Pound/dp/B001NZVW80/ref=sr_1_5?dchild=1&keywords=dog+food&qid=1588561534&s=beauty&sr=1-5|100|100|50|0
86|8|Performance Chicken Meal & Rice Dry Dog and Puppy Food|Wholesomes|SportMix Company|https://smile.amazon.com/Sportmix-Wholesomes-Performance-Food-POUND/dp/B07NPWHY48/ref=sr_1_7?dchild=1&keywords=dog+food&qid=1588561534&s=beauty&sr=1-7|0|0|60|0
87|8|I and love and you Naked Essentials Wet Dog Food - Grain Free and Canned (Variety of Flavors)|I and love and you|Natpets, llc|https://smile.amazon.com/dp/B00N26TKSM?pd_rd_i=B00N26TKSM&pd_rd_w=Wn9Tz&pf_rd_p=a5a2473c-04e3-4528-a4d4-06f356b68123&pd_rd_wg=cO9XS&pf_rd_r=897VD39EKA70BVYSS2R9&pd_rd_r=0246862b-183e-4398-94d4-972216e16919|100|100|70|0
88|8|Cadet Gourmet Healthy Wrap Treats for Dogs|Cadet|IMS TRADING CORPORATION|https://smile.amazon.com/Cadet-Chicken-Apple-Treats-Kabobs/dp/B00FBOWGL6/ref=sr_1_9?dchild=1&keywords=dog+food&qid=1588561690&s=beauty&sr=1-9|0|0|80|0
89|8|Blue Buffalo Wilderness High Protein Grain Free- Natural Adult Dry Dog Food|Blue Buffalo|Blue Pet Products, Inc.|https://smile.amazon.com/Blue-Buffalo-Wilderness-Protein-Natural/dp/B00YFZ7BDA/ref=sr_1_22_sspa?dchild=1&keywords=dog+food&qid=1588561690&s=beauty&sr=1-22-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFMTTJQRkhJTzlDT0YmZW5jcnlwdGVkSWQ9QTAwODEyODEzVE9TV0lWNlkxRTNBJmVuY3J5cHRlZEFkSWQ9QTAxNDg4MDUyNVRJRDFYQlRLUEFFJndpZGdldE5hbWU9c3BfbXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==|100|0|90|0
90|8|CANIDAE All Life Stages - Premium Dry Dog Food with Whole Grains|CANIDAE|CANIDAE, llc|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg1_4?ie=UTF8&adId=A0096681122JNVJEV0SUN&url=%2FCanidae-Life-Stages-Chicken-Formula%2Fdp%2FB079P6LQK4%2Fref%3Dsr_1_24_sspa%3Fdchild%3D1%26keywords%3Ddog%2Bfood%26qid%3D1588561690%26s%3Dbeauty%26sr%3D1-24-spons%26psc%3D1&qualifier=1588561690&id=1408845050135542&widgetName=sp_mtf|0|100|100|0
91|9|Purina Fancy Feast Gravy Wet Cat Food- Gravy Lovers Salmon Feast in Seared Salmon Flavor Gravy - (24) 3 oz. Cans|Fancy Feast|Nestle Purina PetCare |https://smile.amazon.com/Purina-Fancy-Feast-Variety-Centers/dp/B07QC8CBRY/ref=sr_1_1_sspa?dchild=1&keywords=cat+food&qid=1588561821&s=beauty&sr=1-1-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFXR1ZCN1ZXNjg3MVomZW5jcnlwdGVkSWQ9QTA4MTE3MjUxV1dPSVlKMkoxTFpVJmVuY3J5cHRlZEFkSWQ9QTA3Mzk5NjlWMU5TTEkxWlFCMTUmd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl|0|0|10|0
92|9|Purina ONE Natural Adult Canned Wet Cat Food - (24) 3 oz. Cans|Purina|Nestle Purina PetCare |https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_2?ie=UTF8&adId=A07202332F3H59Q3ENPW1&url=%2FPurina-Classic-Chicken-Recipe-Premium%2Fdp%2FB0061LRVMW%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dcat%2Bfood%26qid%3D1588561878%26s%3Dbeauty%26sr%3D1-2-spons%26psc%3D1&qualifier=1588561878&id=5945212849484743&widgetName=sp_atf|0|0|20|0
93|9|Purina Pro Plan LiveClear Dry Cat Food|Purina|Nestle Purina PetCare |https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_3?ie=UTF8&adId=A02322362VONI4I065D7F&url=%2FPurina-Pro-Plan-Sensitive-LIVECLEAR%2Fdp%2FB0848RWRMB%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dcat%2Bfood%26qid%3D1588561878%26s%3Dbeauty%26sr%3D1-3-spons%26psc%3D1&qualifier=1588561878&id=5945212849484743&widgetName=sp_atf|0|0|30|0
94|9|Sheba Perfect Portions Paté Wet Cat Food Tray Variety Packs|Sheba|Mars, Incorporated|https://smile.amazon.com/Sheba-Portions-Wet-Food-Twin-Pack/dp/B0727N2XG7/ref=sr_1_4_mod_primary_new?dchild=1&keywords=cat+food&qid=1588561878&s=beauty&sr=1-4|0|0|40|0
95|9|Purina Beyond Grain Free ,Natural, Adult Wet Cat Food|Purina|Nestle Purina PetCare |https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_4?ie=UTF8&adId=A013590516FSC2CPRTA3S&url=%2FPurina-Beyond-Grain-Adult-Variety%2Fdp%2FB0756S2BX1%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Dcat%2Bfood%26qid%3D1588617818%26s%3Dbeauty%26sr%3D1-4-spons%26psc%3D1&qualifier=1588617818&id=8385120472800998&widgetName=sp_atf|0|0|50|0
96|9|PetGuard Premium Feast Dinner for Cats- 5.5 oz|PetGuard|PetGuard, Inc.|https://smile.amazon.com/PetGuard-Premium-Feast-Dinner-Cats/dp/B000O6EDL2/ref=sr_1_9?dchild=1&keywords=cat+food&qid=1588561878&s=beauty&sr=1-9|0|0|60|0
97|9|Solid Gold - Indigo Moon - High Protein & Grain-Free - Holistic Dry Cat Food for All Life Stages|Solid Gold|Solid Gold Pet, llc|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg1_2?ie=UTF8&adId=A086038524BRUQD5Q46O7&url=%2FSolid-Gold-Indigo-Moon-Grain%2Fdp%2FB01DT327Z0%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dcat%2Bfood%26qid%3D1588617974%26s%3Dbeauty%26sr%3D1-22-spons%26psc%3D1&qualifier=1588617974&id=4822921594672591&widgetName=sp_mtf|100|100|70|0
98|9|Sheba Perfect Portions Cuts in Gravy Wet Cat Food Trays|Sheba|Mars, Incorporated|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg1_4?ie=UTF8&adId=A0604150IT9QII55ZTZH&url=%2FSheba-Portions-Wet-Food-Twin-Pack%2Fdp%2FB07CHW9ZTD%2Fref%3Dsr_1_24_sspa%3Fdchild%3D1%26keywords%3Dcat%2Bfood%26qid%3D1588561878%26s%3Dbeauty%26sr%3D1-24-spons%26psc%3D1&qualifier=1588561878&id=5945212849484743&widgetName=sp_mtf|0|0|80|0
99|9|Purina Fancy Feast Grilled Feast in Gravy Canned Wet Cat Food|Purina|Nestle Purina PetCare |https://smile.amazon.com/Purina-Fancy-Feast-Grilled-Collection/dp/B001STX13U/ref=sxbs_sxwds-stvp?cv_ct_cx=cat+food&dchild=1&keywords=cat+food&pd_rd_i=B001STX13U&pd_rd_r=a9b7dd61-3012-47e5-9dbf-3ee86bd2fb11&pd_rd_w=8GPC9&pd_rd_wg=66nHZ&pf_rd_p=183579a1-f0e6-4556-8e39-8fe08e8f8141&pf_rd_r=N3Z270XTZQ5AWS2NAW3T&psc=1&qid=1588561878&s=beauty&sr=1-3-dd5817a1-1ba7-46c2-8996-f96e7b0f409c|0|0|90|0
100|9|Instinct Raw Boost Grain Free Recipe Natural Dry Cat Food|Instinct|Nature's Variety|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_beauty_sr_pg1_3?ie=UTF8&adId=A06056833MSF9U7XYJMB2&url=%2FInstinct-Chicken-Natural-Natures-Variety%2Fdp%2FB06XDL81T7%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dcat%2Bfood%26qid%3D1588561878%26s%3Dbeauty%26sr%3D1-59-spons%26psc%3D1&qualifier=1588561878&id=5945212849484743&widgetName=sp_btf|100|100|100|0
101|10|Diapers Newborn/Size 1 (8-14 lb)- 198 Count - Pampers Swaddlers Disposable Baby Diapers|Pampers|Proctor & Gamble|https://smile.amazon.com/s?k=diapers&i=beauty&ref=nb_sb_noss_1|0|0|10|0
102|10|Huggies Snug & Dry Baby Diapers|Huggies|Kimberly-Clark|https://smile.amazon.com/s?k=diapers&i=beauty&ref=nb_sb_noss_1|0|0|20|0
103|10|Seventh Generation Baby Wipes- Free & Clear Unscented and Sensitive- 384 count |Seventh Generation|Unilever|https://smile.amazon.com/Seventh-Generation-Clear-Wipes-Dispenser/dp/B00QEMUTEU/ref=sr_1_7_0b_fs?almBrandId=QW1hem9uIEZyZXNo&dchild=1&fpw=alm&keywords=diapers&qid=1588562483&s=beauty&sr=1-7|0|0|30|0
104|10|Amazon Brand - Mama Bear Gentle Touch Diapers|Mama Bear|Amazon|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg1_1?ie=UTF8&adId=A042455419UOWLLG4O33E&url=%2FAmazon-Brand-Gentle-Touch-Diapers%2Fdp%2FB07T4WQRNJ%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Ddiapers%26qid%3D1588562584%26s%3Dbeauty%26sr%3D1-21-spons%26psc%3D1&qualifier=1588562584&id=6591965473227460&widgetName=sp_mtf|0|0|40|0
105|10|Luvs (LUVSD) Diapers Size 4- 172 Count - Luvs Ultra Leakguards Disposable Baby Diaper|Luvs|Proctor & Gamble|https://smile.amazon.com/Luvs-Leakguards-Disposable-Diapers-SUPPLY/dp/B07FJ44QHT/ref=sr_1_22_sspa?dchild=1&keywords=diapers&qid=1588562584&s=beauty&sr=1-22-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyQjBRUjRSWDRRQTJMJmVuY3J5cHRlZElkPUEwMzk3NTgyNkY2UlY3OFUwVDROJmVuY3J5cHRlZEFkSWQ9QTA3NTg2MDJGVURORDhGMkJHNTMmd2lkZ2V0TmFtZT1zcF9tdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl|0|0|50|0
106|10|Swim Diapers Size 5 (> 31 lb) - Pampers Splashers Disposable Swim Pants, Large= Pack of 2 (Twinpack), 17 Count|Pampers|Proctor & Gamble|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg1_3?ie=UTF8&adId=A09546073DUNDEIFX01RW&url=%2FPampers-Splashers-Diapers-Disposable-Pants%2Fdp%2FB0792MYNY3%2Fref%3Dsr_1_23_sspa%3Fdchild%3D1%26keywords%3Ddiapers%26qid%3D1588562584%26s%3Dbeauty%26sr%3D1-23-spons%26psc%3D1&qualifier=1588562584&id=6591965473227460&widgetName=sp_mtf|0|0|60|0
107|10|Seventh Generation Baby Diapers for Sensitive Skin- Animal Prints-Size 4- 108 Count|Seventh Generation|Unilever|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg1_4?ie=UTF8&adId=A0909058334XUJ5ZFHMO5&url=%2FSeventh-Generation-Diapers-Sensitive-Packaging%2Fdp%2FB076PK22MT%2Fref%3Dsr_1_24_sspa%3Fdchild%3D1%26keywords%3Ddiapers%26qid%3D1588562584%26s%3Dbeauty%26sr%3D1-24-spons%26psc%3D1&qualifier=1588562584&id=6591965473227460&widgetName=sp_mtf|0|0|70|0
108|10|Huggies Little Snugglers Baby Diapers- Size 2, 180 Ct, One Month Supply|Huggies|Kimberly-Clark|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_3?ie=UTF8&adId=A091298224I1O855YD0V4&url=%2FHuggies-Little-Snugglers-Diapers-Packaging%2Fdp%2FB07M6FLDVZ%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Ddiapers%26qid%3D1588562584%26s%3Dbeauty%26sr%3D1-3-spons%26psc%3D1&qualifier=1588562584&id=6591965473227460&widgetName=sp_atf|0|0|80|0
109|10|Huggies Special Delivery Hypoallergenic Baby Diapers,Size 6- 72 Ct, One Month Supply|Huggies|Kimberly-Clark|https://smile.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_4?ie=UTF8&adId=A08412432BWDV3GIP6NQG&url=%2FHuggies-Special-Delivery-Hypoallergenic-Diapers%2Fdp%2FB07QZ1GB8K%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Ddiapers%26qid%3D1588562584%26s%3Dbeauty%26sr%3D1-4-spons%26psc%3D1&qualifier=1588562584&id=6591965473227460&widgetName=sp_atf|0|0|90|0
110|10|Eoeth Reusable Baby Nappy Cover Waterproof Leakproof Adjustable Wrap Washable All-in-One Diaper Cloth for 0-3 Years (5PCS)|Eoeth|Eoeth|https://smile.amazon.com/Eoeth-reutilizable-impermeable-ajustable-lavable/dp/B086BS3JTT/ref=sr_1_43?dchild=1&keywords=diaper&qid=1588563024&s=beauty&sr=1-43|0|0|100|0
111|11|OXO Good Grips POP Container - Airtight Food Storage - 6.0 Qt for Bulk Food and More|OXO|Helen of Troy Limited|https://smile.amazon.com/Container-Airtight-Capacity-Containers-Dispenser/dp/B071Y6N88Y/ref=sr_1_1?dchild=1&keywords=food+storage&qid=1588563094&s=beauty&sr=1-1|0|0|10|0
112|11|Slime Containers with Water-tight Lids (6 oz,12 Pack)|Healthy Packers|Deers Holdings Inc|https://smile.amazon.com/Slime-Containers-Water-tight-Lids-Pack/dp/B07R717XX4/ref=sr_1_2?dchild=1&keywords=food+storage&qid=1588563130&s=beauty&sr=1-2|0|0|20|0
113|11|Rubbermaid Easy Find Vented Lids Food Storage Containers-Set of 21 (42 Pieces Total)|Rubbermaid|Newell Brands|https://smile.amazon.com/Rubbermaid-Plastic-Containers-Reusable-Stackable/dp/B07PSKSG1M/ref=sxin_7_ac_d_pm?ac_md=3-0-VW5kZXIgJDI1-ac_d_pm&cv_ct_cx=food+storage&dchild=1&keywords=food+storage&pd_rd_i=B07PSKSG1M&pd_rd_r=5545cf8e-8917-433a-af7e-fb582913f570&pd_rd_w=PGuj1&pd_rd_wg=8Egm8&pf_rd_p=56b8ab64-8f22-43d4-8319-4b30f162b5e2&pf_rd_r=YTENYZR4KC8FFW71Y05D&psc=1&qid=1588563130&s=beauty&sr=1-1-22d05c05-1231-4126-b7c4-3e7a9c0027d0|0|0|30|0
